1606500414.375203,95
1606500414.479835,92
1606500414.587658,96
1606500414.693606,97
1606500414.797299,77
1606500414.901141,77
1606500415.005547,76
1606500415.111192,78
1606500415.220999,79
1606500415.324616,79
1606500415.429411,79
1606500415.533171,78
1606500415.638291,77
1606500415.743035,79
1606500415.847140,78
1606500415.950912,79
1606500416.054830,79
1606500416.162278,78
1606500416.268448,79
1606500416.373730,80
1606500416.477452,82
1606500416.581533,80
1606500416.685311,86
1606500416.789210,86
1606500416.893511,90
1606500416.997909,90
1606500417.102219,100
1606500417.206955,100
1606500417.311307,94
1606500417.419817,95
1606500417.525740,94
1606500417.629752,100
1606500417.733950,100
1606500417.837919,81
1606500417.944962,82
1606500418.049418,81
1606500418.155074,81
1606500418.260341,82
1606500418.364777,82
1606500418.468135,83
1606500418.573183,87
1606500418.676878,88
1606500418.781879,87
1606500418.886199,83
1606500418.990734,83
1606500419.095032,82
1606500419.201514,83
1606500419.306458,82
1606500419.411272,81
1606500419.515252,83
1606500419.620230,82
1606500419.724570,83
1606500419.830503,84
1606500419.934254,82
1606500420.038673,83
1606500420.142546,84
1606500420.246277,85
1606500420.350328,91
1606500420.454073,91
1606500420.559767,93
1606500420.665122,94
1606500420.769036,100
1606500420.874027,98
1606500420.977766,100
1606500421.084413,100
1606500421.196726,98
1606500421.300688,97
1606500421.405306,98
1606500421.524429,75
1606500421.627941,29
1606500421.732688,20
1606500421.836429,22
1606500421.939836,22
1606500422.044954,24
1606500422.148470,35
1606500422.251673,21
1606500422.356289,23
1606500422.461016,22
1606500422.565884,24
1606500422.671097,24
1606500422.775750,24
1606500422.880091,25
1606500422.986065,24
1606500423.092204,25
1606500423.198236,26
1606500423.305948,33
1606500423.410995,34
1606500423.515356,42
1606500423.619833,54
1606500423.724409,47
1606500423.827827,29
1606500423.932277,29
1606500424.036460,28
1606500424.140416,29
1606500424.244829,29
1606500424.351684,29
1606500424.459182,30
1606500424.566571,31
1606500424.676736,31
1606500424.780506,32
1606500424.883748,38
1606500424.987843,41
1606500425.091592,52
1606500425.196966,55
1606500425.300858,60
1606500425.404238,39
1606500425.508126,33
1606500425.611890,33
1606500425.716213,32
1606500425.823372,33
1606500425.927392,34
1606500426.031325,34
1606500426.135878,34
1606500426.240672,34
1606500426.345512,33
1606500426.453935,35
1606500426.557435,41
1606500426.667832,45
1606500426.773271,55
1606500426.878957,64
1606500426.983235,65
1606500427.087865,54
1606500427.195058,39
1606500427.301162,36
1606500427.416367,36
1606500427.519669,37
1606500427.623593,37
1606500427.727519,38
1606500427.831250,38
1606500427.935020,38
1606500428.039560,38
1606500428.146218,39
1606500428.250894,50
1606500428.356455,48
1606500428.462068,50
1606500428.566485,60
1606500428.671143,68
1606500428.775916,55
1606500428.880778,42
1606500428.987256,41
1606500429.093947,41
1606500429.199700,41
1606500429.304014,40
1606500429.409654,41
1606500429.520285,42
1606500429.624794,42
1606500429.736376,43
1606500429.843915,42
1606500429.951479,44
1606500430.055393,54
1606500430.159150,53
1606500430.264506,63
1606500430.370177,72
1606500430.474560,73
1606500430.586460,46
1606500430.692774,45
1606500430.796663,43
1606500430.901705,43
1606500431.006113,44
1606500431.111740,45
1606500431.217191,44
1606500431.322478,44
1606500431.427418,45
1606500431.540485,45
1606500431.644016,46
1606500431.757200,54
1606500431.875267,43
1606500431.979083,12
1606500432.084232,11
1606500432.189348,0
1606500432.294629,0
1606500432.399092,0
1606500432.521323,0
1606500432.626410,0
1606500432.732191,0
1606500432.837125,0
1606500432.942308,0
1606500433.052422,0
